time,username,message
4481,lovablepsychonaut,GET EVERY ELITE SKINS
4481,yozhick163,@Jynxzi JYNXZI BUY CHUPINAZO ITS GOATED
4482,raidzain,@jynxzi I know your sperms taste like chewgum and toothpaste your not slick g please don't ban me 🤣🤣🤣🤣🤣
4482,moises24pr,buy hivise something
4482,youcompleteit,BRO JUST BUY IT FOR STOMPN
4482,payfpss,7
4482,kqraziii,L gooner spoit taking ur girl
4482,newdawnkilla,buy stuff you actually like not what's expensive
4482,hunterguy999,G8A1 glacier
4483,Nightbot,BOOOOOOOOOOOOOO
4483,yozhick163,@Jynxzi JYNXZI BUY CHUPINAZO ITS GOATEDD
4483,gleamfully,RICCI BANNED
4483,mengivivaan11,But buy it
4483,j4yz3r_gg,W HIVISE
4483,envybronx,BUY ALL THE ELITES
4484,Grom9696,w
4484,payfpss,777
4484,soccer4life_120,buy Red Bull skin
4485,duggannz,BUCK GLACIER 🙏🙏🙏🙏
4485,Azyrko4,BRAva
4486,Na2tom,VOLCANO WEAPON SKIN
4486,thomastwitch___,@yozhick163 He already did
4486,payfpss,77
4487,duggannz,BUCK GLACIER 🙏🙏
4487,gleamfully,RICCI GOT BANED
4487,xxR4EL,BUY PACKS BUY PACKS BUY PACKS BUY PACKS BUY PACKS BUY PACKS BUY PACKS BUY PACKS BUY PACKS BUY PACKS BUY PACKS BUY PACKS BUY PACKS BUY PACKS BUY PACKS BUY PACKS BUY PACKS BUY PACKS
4487,jackc677,chupanazo
4487,Nowa2x,MMMM
4487,yozhick163,@Jynxzi JYNXZI BUY CHUPINAZO
4487,improvingme,GET A CHARMMMMMMMM PRO LEAGUE ONE
4487,thegoodguy243,please can somone sub to my youtube chanel same name as mine now
4488,unarmeddrop,buy all the elites
4489,payfpss,7
4489,CClurr,@yozhick163 its mid
4489,yozhick163,@Jynxzi JYNXZI BUY CHUPINAZO ITS GOATED
4489,kjsocute,leisonnnnnnn
4490,gleamfully,RICCI GOG BANNED
4490,ltsVerySmall,you dont buy them in market
4490,Nightbot,👀
4490,agent_Oli,Onami
4491,jaebrokeass,u can’t buy elite from madketplace
4491,duggannz,BUCK GLACIER 🙏🙏🙏🙏
4491,payfpss,77777
4492,swiftyywoo,SIX MAJOR HIBANA SKIN
4492,yozhick163,@Jynxzi JYNXZI BUY CHUPINAZO ITS GOATEDD
4492,Irbeeeesty,PERMAFROST
4493,chazz_dcfc,gold dust
4493,duggannz,BUCK GLACIER 🙏🙏
4494,agent_ripeoff,Wagwan
4494,payfpss,77
4494,joshua_1vs9,Help someone instead
4495,duggannz,BUCK GLACIER 🙏🙏🙏🙏
4496,crocodile2209,Get pina colada
4496,Cuhjesus,BACKGROUNDS AND PORTRAITS!!!!
4496,apppppppppppppppppple,HI
4497,Peekhur,LESION HEADGEAR AND BODY + 1 MORE GLACIERRRRRRR
4498,duggannz,BUCK GLACIER 🙏
4498,defendnotfrl,get lesion headgear and uniform
4498,happybunny6,why u got ads on broke boy
4499,tamakins,that lesion and hibana headgear is worrth going stand out more since people look at end of the game etc
4500,sputnik20010,DO IT FOR THE AURA AND THE DOPAMINE
4500,premios_,W FROST POINT
4500,nespoza,card background
4501,Ryansmith2231312323,just buy all the glacier
4501,seayzn,@jynxzi if you bought it the price is gonna jump cause you bought it
4501,ChickenTendys55,mhm
4501,slip_n_dip7062,gold dust and glaciers
4502,Corbin511,but you needa spazz twin
4502,crazyfr0gtv,mhm
4502,Stowqs,board game skin
4502,jackc677,yes
4502,scroopydoopy,JIANGSHI UNIFORM BROTHER YOU BOUGGT THE HEADGEAR!!!!!!!!!
4502,sgalvez99,!title
4503,jynxzisc0keplug,L take
4503,Nightbot,@sgalvez99 -> Nightbot was unable to authenticate with Twitch's API. The channel owner may need to fully log out and back in at https://nightbot.tv to fix this.
4503,Fossabot,@sgalvez99 Title for Jynxzi: [106/365] 💵 Spending $10K on R6 Skins 💵 REAL vs ARSENAL REACTION -> TOXIC 1v1s -> JYNXZI vs RICCI FIFA -> RANKED 💰
4503,kirlan000,GET JIANGSHIIIIIIII
4503,Ricecakes2121,DOC GLACIER
4503,TGtheGonny0o0,im edging
4503,crazyfr0gtv,WW
4504,Sc5ratch,GET ALL THE ELITES IN THE GAME
4504,unarmeddrop,bro get some glaciers
4504,BisqOnTwitch,YSS
4505,Caden7F,W vise
4505,crazyfr0gtv,mhm
4505,abovezaum,YES HIVISE YESSSSSSSSS
4506,bagofchip_s,Thermal antipodes
4506,kyntix,40/40 glaciers
4506,012345676767,grim glacier
4506,taxgod1914,BUCK GLACIER
4506,camblaster,I need my charm JYNXZI
4507,wmdsi,gold dust
4507,gdvgio,f2 glacier
4507,BisqOnTwitch,WWW
4507,grummboe,3 purchases
4508,Cuhjesus,PORTAITS
4508,IightTV,LEGION HEAD
4508,yozhick163,@Jynxzi JYNXZI BUY CHUPINAZO ITS GOATED
4509,jackc677,YESSSS
4509,AmbitiousR6,MUTE SHOTGUN GLACIER
4509,rivixc,f2
4509,duggannz,BUCK GLACIER 🙏🙏
4510,kimjonisill,YES
4510,BisqOnTwitch,YES
4510,muzieo,Bucks glacier
4511,treasureb1rd00,YESS
4511,unarmeddrop,glaciers are aura
4511,dxtrsg,yea
4511,012345676767,grim glacierrrr
4511,GarronDaBoss,buck glacier
4511,mxnkxys,buck glacier
4511,duggannz,BUCK GLACIER 🙏🙏🙏🙏
4511,phanta56,Buy ace pistol glacier
4511,IightTV,LEGION HEADGEAR
4511,Svechnyy,Smg 11
4511,noxlumoss,yes
4511,s_teven,OWN ALL THE GLACIERS IN THE GAME
4512,xxR4EL,BUY PACKS BUY PACKS BUY PACKS BUY PACKS BUY PACKS BUY PACKS BUY PACKS BUY PACKS BUY PACKS BUY PACKS BUY PACKS BUY PACKS BUY PACKS BUY PACKS BUY PACKS BUY PACKS BUY PACKS BUY PACKS .
4512,skyefaii,BUY SIX MAJOR FOR HIBANA
4512,notionbruh,charms
4512,GarronDaBoss,buck glacier 󠀀
4512,jynxzisc0keplug,glacier doesn’t even look good
4512,tundayyyy,GET RUBY JYNXZI YOU WILL LIKE IT 1000000%
4513,treyt2332,aura so rare you have to look it up
4513,premios_,FROST POINT JINKYY
4513,idk1234gh,f2
4513,GarronDaBoss,buck glacier
4513,haxn_ttv,KAPKAN GUN
4513,defendnotfrl,lesion head gear and uniform
4513,unarmeddrop,max aura
4513,duggannz,BUCK GLACIER 🙏🙏
4513,kjsocute,jiangshi
4513,ooSixx,SMG11 GLACIER @Jynxzi
4513,jackc677,buy the rest
4514,LEWIS200026,grimm
4514,noxlumoss,yessss
4514,Peekhur,LESION HEADGEAR AND BODY + 1 MORE GLACIER
4514,taxgod1914,BUCKK GLACIER
4514,SpiritMeshal,f2
4514,sycthhe,f2
4514,crocodile2209,Buy pina colada it's clean
4514,ChickenTendys55,vise is right
4514,goosepackk,GET BUCK
4515,itssaivz,By the one in 1000
4515,kingjake1155,NO
4515,Nightbot,ha
4515,Brimmyp19,SOMETHING FOR GOYO
4515,noxlumoss,yes
4516,ashton592000,@Jynxzi 2017 PRO CHARM
4516,bigbutnib123,jynxziCORNY
4516,Na2tom,VOLCANO WEAPON SKIN
4516,Fossabot,"@witsyx, Your message is too long [4x]"
4516,oli_cheets,iq
4516,duggannz,BUCK GLACIER 🙏🙏🙏🙏
4517,fweahseeyuh,Jangshiiiii
4517,riley1534,commando glacier
4517,aj_r6,mira
4517,kjsocute,jiangshiiiii
4518,kingjake1155,NO DONT
4518,TheGeomT,@Jynxzi buy the vıp skin
4518,joshua_1vs9,Wwjd
4518,kloudzyz,F2 GLACIER
4518,GarronDaBoss,buck glacier 󠀀
4518,seayzn,@jynxzi it’s like an investment
4518,oli_cheets,iqqq
4519,ItsNuSchool,w hivise
4519,Sc5ratch,GET ALL THE ELITES AND BUNDLES IN THE GAME
4519,defendnotfrl,lesion headgear uni
4520,oli_cheets,iqqqq
4520,crocodile2209,Pina colada
4521,noskillnoparty,9x19 glacier
4521,lex24_,LESION
4521,Brimmyp19,GET SOMETHING FOR GOYO
4521,yt_jellybeen,sort by a fking operator u r watching the same 5 items for 10 hours
4521,ooSixx,SMG11 GLACIER @Jynxzi F
4521,Stezziwz,BUY 3 GOLD DUST @Jynxzi
4522,kingjake1155,GLACIER COMON
4522,EGLDUOSFN,IANA HAS GLACIER
4522,aj_r6,miira
4523,oblivion872,1
4523,raidzain,@jynxzi I know your sperms taste like chewgum and toothpaste your not slick g please don't ban me 🤣🤣🤣🤣🤣
4523,oli_cheets,iqqqqq
4523,spoit_fan4080,GET F2 GLACIER AND BULLY MINGO
4523,ooSixx,SMG11 GLACIER @Jynxzi
4524,aj_r6,mira
4524,Stezziwz,BUY 3 GOLD DUST @Jynxzi  BUY 3 GOLD DUST @Jynxzi  BUY 3 GOLD DUST @Jynxzi
4524,bigbutnib123,jynxziCORNY jynxziCORNY
4524,Jiqzaw,"Jiangshi - lesion headgear & uniform, AURA"
4525,mariee_kitty,BUY SIEGE CHAMPIONS PROGRAM HEADGEAR FOR ROOK IS SUPER RARE
4525,jacqueshuncho,mute shotgun
4525,darbilious,buy lesion or imma be so mad
4525,LocalDarknessYT,LocalDarknessYT subscribed with Prime. They've subscribed for 4 months! 
4525,noxlumoss,glazier’s
4525,012345676767,grim glacier
4526,tamakins,faceless one hibana and lesion jiangshi going to stand out and its rare
4526,03bossman,Do you have goyo
4526,Sc5ratch,GET EVERY ELTIE IN THE GAME BRO
4526,fweahseeyuh,Jangshi
4526,taxgod1914,BUUUCCKKKKK GLACIER
4526,yozhick163,@Jynxzi JYNXZI BUY CHUPINAZO ITS GOATEDDD
4526,ooSixx,SMG11 GLACIER @Jynxzi F
4526,bigmase1018,Fukui you jinxed
4527,lekevbron,buy all the pro league skins
4527,Sc5ratch,SIX MAJOR USA VIP 2019
4527,nightlikes_,GOLD DUST 😭😭😭😭😭😭😭 @jynxzi
4529,PLAYB0ICARTl,@Jynxzi buy bandit r6 invitational card background
4529,unarmeddrop,bro just get like r4c glacier
4529,yozhick163,@Jynxzi JYNXZI BUY CHUPINAZO ITS GOATED
4530,012345676767,grim glacierrrr
4530,darbilious,buy lesion fatass
4531,porkie321,Buck glacrier
4531,Iumified,get buck
4531,m2onpc,"m2onpc subscribed with Prime. They've subscribed for 21 months, currently on a 20 month streak! "
4532,ooSixx,SMG11 GLACIER @Jynxzi FF
4532,joshua_1vs9,Bro
4532,jonashemhem,F2
4533,thekid_cosmic28,just joined the stream didn’t he say if you buy stuff of the market place your a loser???
4534,ooSixx,SMG11 GLACIER @Jynxzi
4534,defendnotfrl,LESIONNNNN
4535,jonashemhem,TWITCH
4535,bigmase1018,fuck you
4535,LUZZY_6_7,FOR THE DOPEAMINE FATTY
4537,spoit_fan4080,F2
4537,ucristiaco,BANDIT ONE
4537,TheGeomT,@Jynxzi BUY VİP SKİN Sİ VİP BUY Sİ VİP LOCK İN
4537,porkie321,Buck
4537,012345676767,grim glacierThe
4538,jonashemhem,TWITCH F2
4538,710lilbro,@Jynxzi market place is for pussys u said yesterday
4539,smxdxx,2
4540,Sc5ratch,BUY EVERY ELITE AND BUNDLE IN THE GAME
4540,darbilious,lesion u twat
4540,ItsNuSchool,pulse glacier
4541,8ip1,mp7
4541,grumiluren,BUY EVERY  ELITE
4541,smxdxx,222222222222222222222222222222222
4542,porkie321,Bucks
4542,tylerketterling,GE AN ATTATXHMENT SKIN FOR GLACIER
4543,jackc677,cop
4543,eliiluqi,AZAMI
4543,tylerketterling,GE AN ATTATXHMENT SKIN FOR GLACIER R
4544,m2onpc,k
4544,envybronx,DO IT
4544,Nightbot,k
4544,defendnotfrl,LESIONNN
4545,freddie69_,BUY F2 GLACIER TO FLEX ON MINGO @Jynxzi
4545,tylerketterling,GE AN ATTATXHMENT SKIN FOR GLACIER
4546,scroopydoopy,JIANGSHI UNIFORM YOU DUMBASS!!!!!!!!!!!!
4546,jjimu,u only got 3 left
4547,MisZro_TJ,f2 cub
4547,EnVy_ParZ,commando
4548,tylerketterling,GE AN ATTATXHMENT SKIN FOR GLACIER P
4548,chunkymonkey682,PULSE
4548,jjimu,3 left
4549,anilio7878,f2
4549,GabeRockz,you're really hivise's bitch 😭😭
4550,spoit_fan4080,F2 GLACIER AND BULLY MINGO
4550,darbilious,get lesion you twat
4550,ilililill_,mp7
4550,armando_p197,GRIM
4550,tylerketterling,GE AN ATTATXHMENT SKIN FOR GLACIER H
4550,ooSixx,SMG11 GLACIER @Jynxzi FFF
4550,unarmeddrop,get the glacier for the g3-c
4551,Na2tom,VOLCANO WEAPON SKIN
4552,chunkymonkey682,pulseee
4552,MisZro_TJ,f2 cuh
4552,tylerketterling,GE AN ATTATXHMENT SKIN FOR GLACIER T
4552,armando_p197,GRIMMM
4553,garethgreene,CASTLE
4553,012345676767,grim glacier
4553,anilio7878,f2😩😩😩
4553,rivixc,f2
4553,Stezziwz,BUY 3 GOLD DUST @Jynxzi
4553,dennismesic123,jiangshi
4553,deadpoolkale123,wwwww Jynxzi
4554,nathy_r6,chupinazo
4554,SpiritMeshal,f2
4554,sycthhe,castle
4554,jonashemhem,F2
4554,mingosbootysweat,UMP
4554,tylerketterling,GE AN ATTATXHMENT SKIN FOR GLACIER
4554,Phantomgamer397,f2
4554,mrgonflock,twitch
4554,duatrex_07,NOKK
4554,iiTzAHill,jager
4554,RageGameReal,HIBANA VIP SKIN. U PLAY HER
4555,Anth0nyG7,ace
4555,defendnotfrl,LESION
4555,armando_p197,GRIMM
4555,GabeRockz,you're really hivise's bitch 😭😭 @jynxzi
4555,gdvgio,f2 glacier
4555,jackc677,pistols
4555,Caden7F,F2
4555,chunkymonkey682,grimmmmmmm
4555,Stowqs,G8
4556,MisZro_TJ,obsidian is packable
4556,skyefaii,BUY CASTLE GLACIER
4556,crocodile2209,jynxziGG
4556,notionbruh,charms ?
4556,ashton592000,2017 PRO CHARM
4556,tylerketterling,GE AN ATTATXHMENT SKIN FOR GLACIER E
4557,swiftyywoo,SIX MAJOR HIBANA VIP
4557,ajaxdishcleanerTTV,CHUPINAZO
4557,suppressed220,goyo
4557,blancofds,BUCK AND PULSE
4557,phanta56,Buy ace pistol glacier
4557,mingosbootysweat,CASTLE GLACIE
4557,kloudzyz,F2
4557,joshua_1vs9,Wwjd
4557,papaloot28,ace
4558,taxgod1914,BUCCKKKK GLACIERRR
4558,yozhick163,@Jynxzi JYNXZI BUY MP7 GLACIER
4558,skyefaii,BUY CASTLE GLACIERR
4558,chunkymonkey682,grimmmm
4558,brycemacy2330,gold dust
4558,EnVy_ParZ,grimm
4558,playagamealready,BANDIT
4558,jynxzisc0keplug,L Glacier
4558,griddyrizzler324,pulse
4558,ooSixx,SMG
4558,luskkiii,f2
4558,tylerketterling,GE AN ATTATXHMENT SKIN FOR GLACIER G
4558,armando_p197,GRIIMMMM
4558,unarmeddrop,get the glacier for glazzzz
4558,Nightbot,BOOOOOOOOOOOOOO
4559,jackc677,PISTOLS
4559,yesimginge,Gold dust
4559,03bossman,Goyo
4559,Feeney115,castle
4559,hellos5o,F2
4559,Sc5ratch,SIX MAJOR USA VIP 2019
4559,katchdeezzhandzz,mp7
4559,duatrex_07,NOKK @Jynxzi
4559,Phantomgamer397,F2
4559,darbilious,LESION U TWAT
4559,calbo9,Gold dust
4559,nespoza,mp7
4559,xracyro,buck
4560,dennismesic123,lesion head
4560,tylerketterling,GE AN ATTATXHMENT SKIN FOR GLACIER N
4560,yozhick163,@Jynxzi JYNXZI BUY MP7 GLACIER D
4560,RageGameReal,HIBABA VIP
4561,thedestroy25,frost
4561,duatrex_07,NOKK
4561,defendnotfrl,LESION HEADGEAR
4561,ooSixx,SMG11
4561,mixhele1502,BUCK BANDIT AND AZAMI
4562,ChickenTendys55,do it
4562,yozhick163,@Jynxzi JYNXZI BUY MP7 GLACIERR
4562,oLx0nn,GET IT ON PULSE
4562,mingosbootysweat,CASTLE GLACIER CASTLE GLACIER
4562,tylerketterling,GE AN ATTATXHMENT SKIN FOR GLACIER D
4563,PLAYB0ICARTl,@Jynxzi buy bandit r6 invitational card background
4563,Aqua20k,CASTLE GLACIER
4563,RageGameReal,HIBANA VIP
4563,improvingme,GET A PRO LEAGUE CHARL
4563,alfieonxim,!sens
4563,Nightbot,Jynxzi sens and settings here -> https://www.youtube.com/watch?v=g2GcpqRqJ9U
4563,yozhick163,@Jynxzi JYNXZI BUY MP7 GLACIERRRR
4563,unarmeddrop,buck buck buck
4564,connor2good597,lesion outfit
4564,duatrex_07,NOKK .
4564,cg1234501,f2glacier
4564,taxgod1914,BUUCCKKKK
4564,tandooriexe,F2
4564,anilio7878,f2
4564,slimmmeeeeeeee,jiganshi
4565,laytens_washed,twitch
4565,Ma1ikNabers,kapkan
4565,swiftyywoo,SIX MAJOR HIBANA VIP SKIN
4565,kanejay303,TWITCH
4565,Stowqs,G8 GLACIER
4565,envybronx,W
4565,dennismesic123,jiangshi lesion
4566,dxtrsg,yes
4566,Iumified,yess
4566,duatrex_07,NOKK
4566,Phantomgamer397,Twitch f2
4566,bigbutnib123,NOMAD
4566,itssaivz,yes
4567,ilililill_,yesss
4567,ooSixx,SMG11 GLACIER @Jynxzi DD
4567,mingosbootysweat,CASTLE GLACIER BRO
4567,domenic0ntwitch,grim
4568,ItsNuSchool,pulse
4568,preeny05,buy the pistols for double glacier
4568,darbilious,BRO LESION U ABSOULTE TWAT
4568,Ma1ikNabers,f2
4568,laytens_washed,f2
4568,garethgreene,CASTLE GLACIER
4568,yee1zzz,yes
4568,seancaza,yes
4568,raidzain,@jynxzi dad buy me a home
4568,8ip1,yws
4568,deadeyedonny1223,Iana
4568,duatrex_07,NOKK.
4568,unarmeddrop,azami is crazy
4569,apexvvic,yes
4569,LtDoofentits,yess
4569,happywidepeepo,"YOU PLAY PULSE, CASTLE AND FROST A BIT"
4569,dexocd,buck azami and bandit
4569,f66ley,g8a1 glacier @Jynxzi
4569,calbo9,Gold duat
4569,xryngo_,F2 TO FLEX ON MINGO
4570,keggy42069,f2
4570,samuel205679,yes
4570,ilililill_,buck sami bandit
4570,seancaza,YES
4570,cg1234501,yes
4571,MisZro_TJ,f2
4571,veedTTV,@jynxzi GET SMG11 YOU LITERALLY MAIN MUTE BRO PLEASE ITS SO MUCH AURA MAN
4571,nathy_r6,Chupinazo!!!!!!!!!!!!!
4571,toukshi,yep
4571,ajaxdishcleanerTTV,F2
4571,day_vibe,GET TYPE 81 ITS YOUR SIGNATURE GUN
4571,murdasszn,zero too
4571,soggytoast_19,Ace glacier
4571,012345676767,nooooooo
4571,TeaSipperGuy,Gold dust
4571,sym_nj,YES BRO
4572,mingosbootysweat,CASTLE GLACIER DUDE
4572,MasterMRP,yes
4572,sycthhe,nock
4572,darbilious,LESION U TWAT
4572,gnlooo,BANDIT FS
4572,ilililill_,yesss
4572,apexvvic,yessssssssssssssss
4572,envybronx,THE BIG 3
4572,illpaccuout,buck azami and the 552 commando
4573,f66ley,IQ LMG GLACIER @Jynxzi
4573,hamedtyson,W
4573,ventaxdk,GOLD DUST
4573,noxlumoss,Kapkhan
4573,yozhick163,@Jynxzi JYNXZI BUY MP7 GLACIERR
4573,dennismesic123,mp7 and jiangshi
4574,Cuhjesus,GRIM GUN
4574,noahhh010,YOUR A KAPKAN MAIN
4574,ninjaking1256,grim
4574,murdasszn,LMOAOAOAOA
4574,CermetsDedTauntaun,PARABELLUM ESPORTS 2023
4574,mexxxican,YES
4574,voivoivoivoik,Yes
4574,unarmeddrop,that would be maxed aura
4574,LtDoofentits,azami crazy
4575,Iumified,get buck n azami for sure
4575,javygravy_,LOL
4575,hamedtyson,WW
4575,mitzubishu21,CHECK SPOIT STREAM
4575,Nightbot,😂
4575,012345676767,nopeee
4575,soggytoast_19,Ak12
4575,LEWIS200026,grimm
4575,ande0_0,Yes
4575,orrzyy,ftc
4575,kjsocute,leisonnnn
4575,anilio7878,lmoa
4575,burieal,F2
4575,f66ley,IQ LMG GLACIERR @Jynxzi
4575,jax509_,GRIMMM
4576,improvingme,LMAO
4576,premios_,LMAOOOO
4576,murdasszn,REAL
4576,garethgreene,GLACIER
4576,CallyTree,AHAHAHHAA
4576,Nightbot,real
4576,armando_p197,GRIM
4576,orenthal_cornelius_gibson,f2
4576,rivixc,LMAO
4576,Sc5ratch,AND THEN EVERY ELITE IN THE GAME
4576,ChickenTendys55,when do you use bandit
4576,wrdzanti,MINGO f2
4576,jarrrrroddd,hahahahahaha
4577,mixhele1502,LMFAOOOO
4577,calbo9,Gold dust
4577,nespoza,nokk
4577,apexvvic,yesssssss
4577,cam012458,smg11
4577,nikesb_55922,w
4577,anilio7878,lmao
4577,JetfireZB,RT
4577,hunterguy999,yes
4577,SpiritMeshal,LLOL
4577,MrGamerStyler,LMAO
4577,mingosbootysweat,CASTLE GLACIER CASTLE GLACIE
4577,freddie69_,BUY F2 GLACIER TO FLEX ON MINGO @Jynxzi.
4577,f66ley,IQ LMG @Jynxzi
4578,cameron_459,f2
4578,orrzyy,7
4578,kimjonisill,LOL
4578,sprinterr6,AZAMI IQ BANDIT
4578,iiTzAHill,bandit. jager. ace
4578,armando_p197,GRIIMMMMM
4578,fokossss,G8 GLACIER
4578,shady_420,lesion
4578,ryan_benji,Lol
4578,Cuhjesus,COMMANDO
4578,teks_tech,castle
4578,cg1234501,dopamine
4579,Drisking,lesion skin
4579,kbobjr,WE GET IT YOUR RICH LIL BRUHWE GET IT YOUR RICH LIL BRUH
4579,ItsNuSchool,pulse/castle
4579,KAOSS_115,smg11
4579,ooSixx,SMG11 GLACIER @Jynxzi @HIVISE
4579,mrblenetic,LMAO
4579,Iguazu5,yes
4579,wrdzanti,F2
4579,ehthewirelazone,🤣🤣🤣🤣🤣
4579,f66ley,IQ LMGG @Jynxzi
4580,noxlumoss,kapkhan
4580,apexvvic,do the 3
4580,nikesb_55922,F2
4580,darbilious,LESION U FAT FUCK
4580,yozhick163,@Jynxzi JYNXZI BUY MP7 GLACIERRRRR
4580,jarrrrroddd,funny
4580,armando_p197,GEIMMMMMM
4580,robbiwoo,LOLLLL
4580,kimjonisill,RT
4580,buckoish,lol
4581,Iguazu5,Yes
4581,8ip1,lol
4581,diebippin,REAL
4581,Aqua20k,GET THE UMP FOR CASTLE AND PULSE GLACIER
4581,nathy_r6,get chupinazo
4581,iamthesam40,lol
4581,cam012458,smg11 glacier
4582,MorkViking,😭
4582,NAGYTISZTELETTEL,IQ
4582,deathcw_,F2
4582,bigbutnib123,NO@AD
4582,f66ley,IQ LMGG @Jynxzi  󠀀
4582,papaloot28,bro you play ace in every tournament
4582,cg1234501,DOPAMINE
4582,Na2tom,VOLCANO WEAPON SKIN
4582,finwraith,Yes
4582,PlumPicker01,smg-11
4582,duatrex_07,@hivise NOKK.
4582,jacqueshuncho,lesion
4582,unarmeddrop,max aura if you do it
4582,012345676767,grim glacier
4583,happywidepeepo,FROST
4583,ChocolateLoverVz,yeah you don’t have that skill
4583,haitchh24,iq capitao
4583,finantheirishman,LESION HEADGEAR]
4583,ltsVerySmall,w high vise
4583,jynxzisc0keplug,you could get such cooler cosmetics smh
4583,shady_420,lesion outfit
4583,kingcayden23130,lol
4584,cooperwoolley,you never play her
4584,5stardougie,lol
4585,cam012458,smg11 glacie
4585,darbilious,LESION U STUOID FUCK
4585,bigbutnib123,nomad
4585,b_rivas05,use frost
4585,f66ley,IQ LMGGGG GLACIER @Jynxzi
4585,armando_p197,GRIMMM
4585,wrdzanti,MINGO f2
4585,iiTzTempest_,😭🙏🏼
4586,Jiqzaw,Jiangshi - lesion headgear & uniform
4586,moooooooooooooooooo0,get blitz black ice
4586,deadpoolkale123,ak12
4586,xryngo_,F2 TO FLEX ON MANGO
4586,012345676767,grim glacierrrrr
4586,blueskull6661,lol
4586,mikeybrah,SMG
4586,michealjorfraud,ace
4586,scroopydoopy,JIANGSHI UNIFORM!!!!!!!!!!
4587,yung_josho00,G8 GLACIER
4587,jacqueshuncho,LESION GLACIER
4587,shade_tt,what's about esports skins ?
4587,5stardougie,LMAOOO
4587,Cunha20,hjahahaha
4587,schizoducky,lol
4587,ilililill_,buck sami bandit
4587,ooSixx,SMG 11
4587,StreamElements,Looking for your DREAM PC?? Head to www.xidax.com/jynxzi to configure your dream PC Today!
4587,blancofds,w vise
4587,domenic0ntwitch,GRIMMMMM
4587,phanta56,Buy ace pistol glacier
4587,haitchh24,commando
4588,f66ley,IQ LMG GLACIER @Jynxzi
4588,cam012458,smg11
4588,freddie69_,"BUY F2 GLACIER TO FLEX ON MINGO @Jynxzi,VVV"
4588,jaebrokeass,get g8a1
4588,mingosbootysweat,CASTLE GLACIER BRO U UN CASTLE ON OREGON
4588,Cuhjesus,commandoooo
4588,Sc5ratch,GET EVERY SINGLE ELITE IN THE GAME
4588,TundraMike,@hivise is content
4588,diebippin,HVISE KNOWS BALL
4588,whiteoutXXL,HIBANA
4588,5stardougie,LOL
4588,skyefaii,BUY CASTLE GLACIER
4588,bigbutnib123,NOMAD
4588,armando_p197,GRIM
4589,012345676767,grim glacierr
4589,LtDoofentits,yes
4589,TTVOverdxse,noooooooo
4589,matroseguenther,W F2 <3
4589,ninjaking1256,grim pls
4589,kirlan000,INSTEAD OF BUCK GET LEGION HEAD AND THEN DO MP7 AND AZAMI GUN
4589,balaska_,buy lesion
4589,llphxntomii,get twitch glacier
4589,itssaivz,🙌
4589,rostoomdz,Dude making 500 in a hour and still hesatating
4590,noxlumoss,khapkan
4590,nathy_r6,Chupinazo!!!!!!!!!!!!!!!!!!!!!!!
4590,willigab,Yes
4590,MeesR6,iq
4590,jwolfe7803,yes
4590,ilililill_,yes
4590,cooperwoolley,grim
4590,jric0111,grim
4590,tweexr6,pro league bundles
4591,suixuu,smg11
4591,mrgonflock,f2 azami
4591,chunkymonkey682,yesssssssssss
4591,CallyTree,YESSSSSSSSSSSSSSSS
4591,seancaza,yes
4591,angi_angi20_20,yes
4591,012345676767,grim glacierrrrr
4591,BsamOL_51,yesss
4591,Caden7F,yesssss
4591,mixhele1502,YES
4591,wrdzanti,LMAO
4592,b_rivas05,frost
4592,sickennnn,YES
4592,Brimmyp19,HAGGLE IDIOT
4592,dusten0,smg 11
4592,anilio7878,w
4592,cam012458,do the smg11
4592,yozhick163,@Jynxzi JYNXZI BUY MP7 GLACIERRRR
4592,deadpoolkale123,ace
4592,4thDimensionaL,You never play Buck
4592,imatuffguy,T-5
4592,jackc677,run it
4592,OG3R_,noooooooo
4592,cowboyondabull,yeeeeees
4592,mingosbootysweat,CASTLE
4592,21ninpo,YES
4593,dexocd,yes
4593,IamUnnamed_,yesss
4593,armando_p197,GRIMMM
4593,Cuhjesus,GRIMMMMM
4593,Ryansmith2231312323,dsdsdsdsdssasasasasa
4593,chunkymonkey682,wwwwww
4593,03bossman,Goto
4593,itssaivz,yes
4593,willigab,Do it
4593,notionbruh,you don’t play buck fr
4594,nathy_r6,just a Aki
4594,sonnyreece12342,Darh man
4594,shxdxw_rl_,LO
4594,MasterMRP,yes yes
4594,darbilious,LESION U IDIOT
4594,johnkjolles,yes
4594,muzieo,Yes
4594,seancaza,yesyes
4595,b_rivas05,you always use frost
4595,Luvjustontwitch,do it
4595,Yerrnas,W HIVISE
4595,Jumplh,grim
4595,porkie321,Yes
4595,lmparx26,yes
4595,mingosbootysweat,CASTLEEEEEEE
4595,whiteoutXXL,YOU USE HIBANNA ON CLUB
4595,anilio7878,yes
4595,treasureb1rd00,yes
4595,IamUnnamed_,yessss
4595,defendnotfrl,LESION
4595,LtDoofentits,yesss
4595,Gingerspaz7,real
4595,iiTzTempest_,W VISE 😭🙏🏼
4596,seancaza,yes
4596,chunkymonkey682,wwwwwwwww
4596,dennismesic123,jiangshi and a glacier
4596,longmeezy,buy cammdo for grim
4596,Stowqs,G8
4596,plasticbro,true
4596,b_rivas05,frost
